"PID","banditTrial","choice","cue","feedback","condition","block"
78133,49,1,1,0,"Informative","4"
78133,50,1,2,85,"Informative","4"
78133,51,1,1,0,"Informative","4"
78133,52,1,1,0,"Informative","4"
78133,53,1,2,73,"Informative","4"
78133,54,1,2,90,"Informative","4"
78133,55,1,1,0,"Informative","4"
78133,56,1,1,0,"Informative","4"
78133,57,1,1,0,"Informative","4"
78133,58,1,2,88,"Informative","4"
78133,59,1,1,0,"Informative","4"
78133,60,1,1,0,"Informative","4"
78612,1,0,1,114,"Informative","1"
78612,2,0,2,0,"Informative","1"
78612,3,1,2,87,"Informative","1"
78612,4,1,2,83,"Informative","1"
78612,5,1,2,89,"Informative","1"
78612,6,1,1,0,"Informative","1"
78612,7,1,2,70,"Informative","1"
78612,8,0,1,118,"Informative","1"
78612,9,1,2,74,"Informative","1"
78612,10,1,2,83,"Informative","1"
78612,11,1,2,75,"Informative","1"
78612,12,0,2,0,"Informative","1"
78612,13,0,2,0,"Informative","1"
78612,14,0,1,112,"Informative","1"
78612,15,1,2,70,"Informative","1"
78612,16,0,2,0,"Informative","2"
78612,17,1,1,0,"Informative","2"
78612,18,1,2,89,"Informative","2"
78612,19,1,2,73,"Informative","2"
78612,20,1,2,88,"Informative","2"
78612,21,0,2,0,"Informative","2"
78612,22,0,1,113,"Informative","2"
78612,23,0,2,0,"Informative","2"
78612,24,1,1,0,"Informative","2"
78612,25,1,2,71,"Informative","2"
78612,26,1,2,73,"Informative","2"
78612,27,0,1,114,"Informative","2"
78612,28,1,1,0,"Informative","2"
78612,29,0,1,111,"Informative","2"
78612,30,1,2,80,"Informative","2"
78612,31,1,1,0,"Informative","3"
78612,32,1,2,77,"Informative","3"
78612,33,0,2,0,"Informative","3"
78612,34,0,2,0,"Informative","3"
78612,35,1,2,81,"Informative","3"
78612,36,1,1,0,"Informative","3"
78612,37,0,1,112,"Informative","3"
78612,38,0,2,0,"Informative","3"
78612,39,0,2,0,"Informative","3"
78612,40,0,1,118,"Informative","3"
78612,41,1,1,0,"Informative","3"
78612,42,1,2,89,"Informative","3"
78612,43,1,2,85,"Informative","3"
78612,44,1,1,0,"Informative","3"
78612,45,0,2,0,"Informative","3"
78612,46,0,2,0,"Informative","4"
78612,47,0,1,126,"Informative","4"
78612,48,1,1,0,"Informative","4"
78612,49,0,2,0,"Informative","4"
78612,50,1,2,89,"Informative","4"
78612,51,1,1,0,"Informative","4"
78612,52,0,1,114,"Informative","4"
78612,53,0,2,0,"Informative","4"
78612,54,1,2,82,"Informative","4"
78612,55,0,2,0,"Informative","4"
78612,56,1,1,0,"Informative","4"
78612,57,1,1,0,"Informative","4"
78612,58,0,1,122,"Informative","4"
78612,59,1,2,84,"Informative","4"
78612,60,1,2,73,"Informative","4"
78797,1,1,1,0,"Informative","1"
78797,2,0,1,129,"Informative","1"
78797,3,1,2,83,"Informative","1"
78797,4,1,1,0,"Informative","1"
78797,5,0,2,0,"Informative","1"
78797,6,0,1,120,"Informative","1"
78797,7,0,2,0,"Informative","1"
78797,8,1,2,71,"Informative","1"
78797,9,1,1,0,"Informative","1"
78797,10,0,1,125,"Informative","1"
78797,11,1,2,78,"Informative","1"
78797,12,0,1,127,"Informative","1"
78797,13,1,2,70,"Informative","1"
78797,14,0,1,128,"Informative","1"
78797,15,0,1,110,"Informative","1"
78797,16,1,2,89,"Informative","2"
78797,17,1,1,0,"Informative","2"
78797,18,0,1,114,"Informative","2"
78797,19,1,1,0,"Informative","2"
78797,20,1,1,0,"Informative","2"
78797,21,1,1,0,"Informative","2"
78797,22,0,2,0,"Informative","2"
78797,23,0,2,0,"Informative","2"
78797,24,1,2,81,"Informative","2"
78797,25,0,2,0,"Informative","2"
78797,26,1,2,86,"Informative","2"
78797,27,1,2,90,"Informative","2"
78797,28,0,2,0,"Informative","2"
78797,29,0,1,117,"Informative","2"
78797,30,1,1,0,"Informative","2"
78797,31,0,2,0,"Informative","3"
78797,32,0,1,130,"Informative","3"
78797,33,1,2,86,"Informative","3"
78797,34,0,1,120,"Informative","3"
78797,35,0,1,127,"Informative","3"
78797,36,1,2,77,"Informative","3"
78797,37,0,2,0,"Informative","3"
78797,38,1,1,0,"Informative","3"
78797,39,1,2,84,"Informative","3"
78797,40,0,1,129,"Informative","3"
78797,41,0,2,0,"Informative","3"
78797,42,0,1,127,"Informative","3"
78797,43,1,2,74,"Informative","3"
78797,44,1,1,0,"Informative","3"
78797,45,0,1,126,"Informative","3"
78797,46,1,2,77,"Informative","4"
78797,47,0,1,124,"Informative","4"
78797,48,1,1,0,"Informative","4"
78797,49,1,1,0,"Informative","4"
78797,50,0,2,0,"Informative","4"
78797,51,1,1,0,"Informative","4"
78797,52,1,1,0,"Informative","4"
78797,53,0,1,125,"Informative","4"
78797,54,1,1,0,"Informative","4"
78797,55,1,1,0,"Informative","4"
78797,56,1,2,71,"Informative","4"
78797,57,0,1,125,"Informative","4"
78797,58,1,2,74,"Informative","4"
78797,59,0,2,0,"Informative","4"
78797,60,0,1,120,"Informative","4"
79933,1,0,1,124,"Informative","1"
79933,2,0,1,122,"Informative","1"
79933,3,0,2,0,"Informative","1"
79933,4,0,2,0,"Informative","1"
79933,5,0,1,119,"Informative","1"
79933,6,0,1,129,"Informative","1"
79933,7,0,1,128,"Informative","1"
79933,8,0,1,122,"Informative","1"
79933,9,1,1,0,"Informative","1"
79933,10,0,2,0,"Informative","1"
79933,11,1,1,0,"Informative","1"
79933,12,0,1,128,"Informative","1"
79933,13,0,1,115,"Informative","1"
79933,14,1,2,88,"Informative","1"
79933,15,1,2,77,"Informative","1"
79933,16,0,1,118,"Informative","2"
79933,17,1,1,0,"Informative","2"
79933,18,0,2,0,"Informative","2"
79933,19,0,1,125,"Informative","2"
79933,20,0,1,118,"Informative","2"
79933,21,0,2,0,"Informative","2"
79933,22,0,2,0,"Informative","2"
79933,23,0,1,124,"Informative","2"
79933,24,0,2,0,"Informative","2"
79933,25,0,1,130,"Informative","2"
79933,26,0,1,127,"Informative","2"
79933,27,0,2,0,"Informative","2"
79933,28,0,2,0,"Informative","2"
79933,29,0,1,121,"Informative","2"
79933,30,0,1,126,"Informative","2"
79933,31,0,1,122,"Informative","3"
79933,32,0,1,124,"Informative","3"
79933,33,0,1,119,"Informative","3"
79933,34,0,1,120,"Informative","3"
79933,35,0,1,118,"Informative","3"
79933,36,0,1,116,"Informative","3"
79933,37,0,1,112,"Informative","3"
79933,38,0,1,129,"Informative","3"
79933,39,0,2,0,"Informative","3"
79933,40,0,2,0,"Informative","3"
79933,41,1,2,78,"Informative","3"
79933,42,1,2,79,"Informative","3"
79933,43,0,1,120,"Informative","3"
79933,44,1,2,83,"Informative","3"
79933,45,1,2,85,"Informative","3"
79933,46,1,2,73,"Informative","4"
79933,47,1,1,0,"Informative","4"
79933,48,1,2,89,"Informative","4"
79933,49,1,1,0,"Informative","4"
79933,50,0,1,112,"Informative","4"
79933,51,0,2,0,"Informative","4"
79933,52,1,1,0,"Informative","4"
79933,53,0,2,0,"Informative","4"
79933,54,0,2,0,"Informative","4"
79933,55,0,2,0,"Informative","4"
79933,56,1,1,0,"Informative","4"
79933,57,1,1,0,"Informative","4"
79933,58,0,1,115,"Informative","4"
79933,59,1,2,75,"Informative","4"
79933,60,0,2,0,"Informative","4"
81139,1,0,2,0,"NonInfo","1"
81139,2,1,1,0,"NonInfo","1"
81139,3,1,1,0,"NonInfo","1"
81139,4,1,2,80,"NonInfo","1"
81139,5,1,2,85,"NonInfo","1"
81139,6,1,2,76,"NonInfo","1"
81139,7,0,1,130,"NonInfo","1"
81139,8,0,2,0,"NonInfo","1"
81139,9,0,1,115,"NonInfo","1"
81139,10,0,2,0,"NonInfo","1"
81139,11,0,1,127,"NonInfo","1"
81139,12,1,1,0,"NonInfo","1"
81139,13,0,2,0,"NonInfo","1"
81139,14,0,1,118,"NonInfo","1"
81139,15,0,2,0,"NonInfo","1"
81139,16,1,2,87,"NonInfo","2"
81139,17,0,1,113,"NonInfo","2"
81139,18,0,2,0,"NonInfo","2"
81139,19,0,2,0,"NonInfo","2"
81139,20,0,1,118,"NonInfo","2"
81139,21,1,1,0,"NonInfo","2"
81139,22,0,2,0,"NonInfo","2"
81139,23,0,2,0,"NonInfo","2"
81139,24,1,2,75,"NonInfo","2"
81139,25,0,2,0,"NonInfo","2"
81139,26,0,1,112,"NonInfo","2"
81139,27,0,2,0,"NonInfo","2"
81139,28,0,1,128,"NonInfo","2"
81139,29,0,2,0,"NonInfo","2"
81139,30,0,2,0,"NonInfo","2"
81139,31,0,2,0,"NonInfo","3"
81139,32,0,2,0,"NonInfo","3"
81139,33,1,2,86,"NonInfo","3"
81139,34,0,2,0,"NonInfo","3"
81139,35,0,1,119,"NonInfo","3"
81139,36,0,1,125,"NonInfo","3"
81139,37,0,1,128,"NonInfo","3"
81139,38,0,1,120,"NonInfo","3"
81139,39,0,1,128,"NonInfo","3"
81139,40,1,1,0,"NonInfo","3"
81139,41,1,1,0,"NonInfo","3"
81139,42,0,2,0,"NonInfo","3"
81139,43,0,2,0,"NonInfo","3"
81139,44,0,1,121,"NonInfo","3"
81139,45,0,2,0,"NonInfo","3"
81139,46,0,2,0,"NonInfo","4"
81139,47,1,2,72,"NonInfo","4"
81139,48,0,2,0,"NonInfo","4"
81139,49,0,2,0,"NonInfo","4"
81139,50,1,1,0,"NonInfo","4"
81139,51,1,1,0,"NonInfo","4"
81139,52,0,2,0,"NonInfo","4"
81139,53,0,1,116,"NonInfo","4"
81139,54,1,2,84,"NonInfo","4"
81139,55,1,2,75,"NonInfo","4"
81139,56,0,2,0,"NonInfo","4"
81139,57,0,1,126,"NonInfo","4"
81139,58,0,1,116,"NonInfo","4"
81139,59,1,1,0,"NonInfo","4"
81139,60,0,2,0,"NonInfo","4"
82530,1,1,1,0,"NonInfo","1"
82530,2,0,1,111,"NonInfo","1"
82530,3,0,2,0,"NonInfo","1"
82530,4,1,1,0,"NonInfo","1"
82530,5,0,2,0,"NonInfo","1"
82530,6,1,1,0,"NonInfo","1"
82530,7,0,2,0,"NonInfo","1"
82530,8,1,1,0,"NonInfo","1"
82530,9,1,1,0,"NonInfo","1"
82530,10,1,2,74,"NonInfo","1"
82530,11,1,1,0,"NonInfo","1"
82530,12,1,1,0,"NonInfo","1"
82530,13,1,2,88,"NonInfo","1"
82530,14,0,1,119,"NonInfo","1"
82530,15,1,2,81,"NonInfo","1"
82530,16,1,2,86,"NonInfo","2"
82530,17,1,1,0,"NonInfo","2"
82530,18,1,1,0,"NonInfo","2"
82530,19,0,1,129,"NonInfo","2"
82530,20,0,1,125,"NonInfo","2"
82530,21,0,2,0,"NonInfo","2"
82530,22,0,2,0,"NonInfo","2"
82530,23,0,2,0,"NonInfo","2"
82530,24,0,2,0,"NonInfo","2"
82530,25,0,1,125,"NonInfo","2"
82530,26,0,2,0,"NonInfo","2"
82530,27,0,1,114,"NonInfo","2"
82530,28,0,2,0,"NonInfo","2"
82530,29,0,2,0,"NonInfo","2"
82530,30,0,1,125,"NonInfo","2"
82530,31,0,2,0,"NonInfo","3"
82530,32,0,1,117,"NonInfo","3"
82530,33,0,2,0,"NonInfo","3"
82530,34,0,1,127,"NonInfo","3"
82530,35,0,1,119,"NonInfo","3"
82530,36,0,1,126,"NonInfo","3"
82530,37,0,1,124,"NonInfo","3"
82530,38,0,1,121,"NonInfo","3"
82530,39,0,2,0,"NonInfo","3"
82530,40,0,2,0,"NonInfo","3"
82530,41,0,1,124,"NonInfo","3"
82530,42,0,1,111,"NonInfo","3"
82530,43,0,2,0,"NonInfo","3"
82530,44,0,1,118,"NonInfo","3"
82530,45,0,1,111,"NonInfo","3"
82530,46,0,1,119,"NonInfo","4"
82530,47,0,2,0,"NonInfo","4"
82530,48,0,1,117,"NonInfo","4"
82530,49,0,2,0,"NonInfo","4"
82530,50,0,2,0,"NonInfo","4"
82530,51,0,2,0,"NonInfo","4"
82530,52,0,1,123,"NonInfo","4"
82530,53,0,2,0,"NonInfo","4"
82530,54,0,1,115,"NonInfo","4"
82530,55,0,2,0,"NonInfo","4"
82530,56,0,1,118,"NonInfo","4"
82530,57,0,1,126,"NonInfo","4"
82530,58,0,1,129,"NonInfo","4"
82530,59,0,2,0,"NonInfo","4"
82530,60,0,2,0,"NonInfo","4"
83376,1,1,2,71,"Informative","1"
83376,2,0,1,113,"Informative","1"
83376,3,0,2,0,"Informative","1"
83376,4,1,1,0,"Informative","1"
83376,5,1,2,78,"Informative","1"
83376,6,0,1,116,"Informative","1"
83376,7,1,1,0,"Informative","1"
83376,8,0,1,122,"Informative","1"
83376,9,1,1,0,"Informative","1"
83376,10,1,1,0,"Informative","1"
83376,11,1,1,0,"Informative","1"
83376,12,1,1,0,"Informative","1"
83376,13,1,1,0,"Informative","1"
83376,14,0,1,128,"Informative","1"
83376,15,0,2,0,"Informative","1"
83376,16,1,1,0,"Informative","2"
83376,17,0,2,0,"Informative","2"
83376,18,0,1,112,"Informative","2"
83376,19,0,2,0,"Informative","2"
83376,20,1,1,0,"Informative","2"
83376,21,0,2,0,"Informative","2"
83376,22,0,1,119,"Informative","2"
83376,23,1,2,81,"Informative","2"
83376,24,0,1,113,"Informative","2"
83376,25,0,1,117,"Informative","2"
83376,26,1,2,70,"Informative","2"
83376,27,0,2,0,"Informative","2"
83376,28,0,1,119,"Informative","2"
83376,29,1,2,86,"Informative","2"
83376,30,0,2,0,"Informative","2"
83376,31,1,2,85,"Informative","3"
83376,32,0,1,112,"Informative","3"
83376,33,0,1,121,"Informative","3"
83376,34,0,1,112,"Informative","3"
83376,35,0,1,120,"Informative","3"
83376,36,0,1,114,"Informative","3"
83376,37,0,2,0,"Informative","3"
83376,38,1,2,80,"Informative","3"
83376,39,0,2,0,"Informative","3"
83376,40,0,2,0,"Informative","3"
83376,41,1,1,0,"Informative","3"
83376,42,0,2,0,"Informative","3"
83376,43,1,2,79,"Informative","3"
83376,44,0,1,125,"Informative","3"
83376,45,0,2,0,"Informative","3"
83376,46,1,1,0,"Informative","4"
83376,47,0,2,0,"Informative","4"
83376,48,0,2,0,"Informative","4"
83376,49,0,2,0,"Informative","4"
83376,50,1,1,0,"Informative","4"
83376,51,0,1,127,"Informative","4"
83376,52,1,2,75,"Informative","4"
83376,53,0,1,119,"Informative","4"
83376,54,1,2,81,"Informative","4"
83376,55,0,1,118,"Informative","4"
83376,56,1,2,90,"Informative","4"
83376,57,0,2,0,"Informative","4"
83376,58,1,2,75,"Informative","4"
83376,59,0,2,0,"Informative","4"
83376,60,1,1,0,"Informative","4"
85376,1,1,1,0,"Informative","1"
85376,2,0,1,130,"Informative","1"
85376,3,1,2,77,"Informative","1"
85376,4,0,2,0,"Informative","1"
85376,5,0,2,0,"Informative","1"
85376,6,0,1,128,"Informative","1"
85376,7,0,2,0,"Informative","1"
85376,8,0,1,120,"Informative","1"
85376,9,0,1,121,"Informative","1"
85376,10,0,1,127,"Informative","1"
85376,11,0,1,113,"Informative","1"
85376,12,0,1,117,"Informative","1"
85376,13,0,1,125,"Informative","1"
85376,14,0,1,110,"Informative","1"
85376,15,0,2,0,"Informative","1"
85376,16,0,2,0,"Informative","2"
85376,17,0,2,0,"Informative","2"
85376,18,0,1,114,"Informative","2"
85376,19,0,2,0,"Informative","2"
85376,20,0,1,118,"Informative","2"
85376,21,0,2,0,"Informative","2"
85376,22,0,2,0,"Informative","2"
85376,23,0,1,125,"Informative","2"
85376,24,0,2,0,"Informative","2"
85376,25,0,1,125,"Informative","2"
85376,26,0,2,0,"Informative","2"
85376,27,0,2,0,"Informative","2"
85376,28,0,1,110,"Informative","2"
85376,29,0,2,0,"Informative","2"
85376,30,0,2,0,"Informative","2"
85376,31,0,2,0,"Informative","3"
85376,32,0,2,0,"Informative","3"
85376,33,0,1,120,"Informative","3"
85376,34,0,2,0,"Informative","3"
85376,35,0,2,0,"Informative","3"
85376,36,0,2,0,"Informative","3"
85376,37,0,2,0,"Informative","3"
85376,38,0,1,119,"Informative","3"
85376,39,0,1,118,"Informative","3"
85376,40,0,1,122,"Informative","3"
85376,41,0,2,0,"Informative","3"
85376,42,0,2,0,"Informative","3"
85376,43,0,1,114,"Informative","3"
85376,44,0,2,0,"Informative","3"
85376,45,0,2,0,"Informative","3"
85376,46,0,1,117,"Informative","4"
85376,47,0,2,0,"Informative","4"
85376,48,0,2,0,"Informative","4"
85376,49,0,2,0,"Informative","4"
85376,50,0,1,130,"Informative","4"
85376,51,0,1,119,"Informative","4"
85376,52,0,2,0,"Informative","4"
85376,53,0,2,0,"Informative","4"
85376,54,0,1,114,"Informative","4"
85376,55,0,2,0,"Informative","4"
85376,56,0,1,110,"Informative","4"
85376,57,0,1,128,"Informative","4"
85376,58,0,1,124,"Informative","4"
85376,59,0,2,0,"Informative","4"
85376,60,0,1,126,"Informative","4"
85855,1,0,1,115,"NonInfo","1"
85855,2,1,1,0,"NonInfo","1"
85855,3,1,2,82,"NonInfo","1"
85855,4,0,1,123,"NonInfo","1"
85855,5,1,2,86,"NonInfo","1"
85855,6,1,2,75,"NonInfo","1"
85855,7,0,1,119,"NonInfo","1"
85855,8,1,2,88,"NonInfo","1"
85855,9,1,1,0,"NonInfo","1"
85855,10,1,2,86,"NonInfo","1"
85855,11,0,1,122,"NonInfo","1"
85855,12,0,1,122,"NonInfo","1"
85855,13,0,1,110,"NonInfo","1"
85855,14,1,1,0,"NonInfo","1"
85855,15,0,1,124,"NonInfo","1"
85855,16,1,2,87,"NonInfo","2"
85855,17,0,1,125,"NonInfo","2"
85855,18,1,1,0,"NonInfo","2"
85855,19,0,2,0,"NonInfo","2"
85855,20,0,1,116,"NonInfo","2"
85855,21,0,2,0,"NonInfo","2"
85855,22,0,2,0,"NonInfo","2"
85855,23,0,2,0,"NonInfo","2"
85855,24,0,2,0,"NonInfo","2"
85855,25,0,1,110,"NonInfo","2"
85855,26,0,1,125,"NonInfo","2"
85855,27,0,2,0,"NonInfo","2"
85855,28,0,1,112,"NonInfo","2"
85855,29,0,1,122,"NonInfo","2"
85855,30,0,2,0,"NonInfo","2"
85855,31,0,2,0,"NonInfo","3"
85855,32,0,1,127,"NonInfo","3"
85855,33,0,2,0,"NonInfo","3"
85855,34,0,1,128,"NonInfo","3"
85855,35,0,1,127,"NonInfo","3"
85855,36,0,2,0,"NonInfo","3"
85855,37,0,1,116,"NonInfo","3"
85855,38,0,2,0,"NonInfo","3"
85855,39,0,1,114,"NonInfo","3"
85855,40,0,1,119,"NonInfo","3"
85855,41,0,2,0,"NonInfo","3"
85855,42,0,1,126,"NonInfo","3"
85855,43,0,1,118,"NonInfo","3"
85855,44,0,2,0,"NonInfo","3"
85855,45,0,2,0,"NonInfo","3"
85855,46,0,1,112,"NonInfo","4"
85855,47,0,1,126,"NonInfo","4"
85855,48,0,1,116,"NonInfo","4"
85855,49,0,2,0,"NonInfo","4"
85855,50,0,2,0,"NonInfo","4"
85855,51,0,1,112,"NonInfo","4"
85855,52,0,1,127,"NonInfo","4"
85855,53,0,1,126,"NonInfo","4"
85855,54,0,2,0,"NonInfo","4"
85855,55,0,2,0,"NonInfo","4"
85855,56,0,1,114,"NonInfo","4"
85855,57,0,1,116,"NonInfo","4"
85855,58,0,2,0,"NonInfo","4"
85855,59,0,1,117,"NonInfo","4"
85855,60,0,2,0,"NonInfo","4"
86451,1,1,2,84,"NonInfo","1"
86451,2,0,2,0,"NonInfo","1"
86451,3,1,1,0,"NonInfo","1"
86451,4,1,2,85,"NonInfo","1"
86451,5,1,2,80,"NonInfo","1"
86451,6,0,2,0,"NonInfo","1"
86451,7,1,1,0,"NonInfo","1"
86451,8,1,2,82,"NonInfo","1"
86451,9,1,1,0,"NonInfo","1"
86451,10,0,1,123,"NonInfo","1"
86451,11,1,1,0,"NonInfo","1"
86451,12,0,2,0,"NonInfo","1"
86451,13,1,1,0,"NonInfo","1"
86451,14,0,2,0,"NonInfo","1"
86451,15,1,2,71,"NonInfo","1"
86451,16,0,2,0,"NonInfo","2"
86451,17,0,2,0,"NonInfo","2"
86451,18,0,2,0,"NonInfo","2"
86451,19,1,1,0,"NonInfo","2"
86451,20,1,2,70,"NonInfo","2"
86451,21,0,2,0,"NonInfo","2"
86451,22,1,2,85,"NonInfo","2"
86451,23,1,1,0,"NonInfo","2"
86451,24,1,2,89,"NonInfo","2"
86451,25,0,1,127,"NonInfo","2"
86451,26,0,2,0,"NonInfo","2"
86451,27,0,2,0,"NonInfo","2"
86451,28,0,2,0,"NonInfo","2"
86451,29,1,2,72,"NonInfo","2"
86451,30,1,2,84,"NonInfo","2"
86451,31,1,2,84,"NonInfo","3"
86451,32,0,2,0,"NonInfo","3"
86451,33,0,2,0,"NonInfo","3"
86451,34,0,2,0,"NonInfo","3"
86451,35,0,2,0,"NonInfo","3"
86451,36,1,2,78,"NonInfo","3"
86451,37,1,1,0,"NonInfo","3"
86451,38,0,1,117,"NonInfo","3"
86451,39,0,1,121,"NonInfo","3"
86451,40,0,2,0,"NonInfo","3"
86451,41,0,1,124,"NonInfo","3"
86451,42,0,2,0,"NonInfo","3"
86451,43,1,1,0,"NonInfo","3"
86451,44,0,1,115,"NonInfo","3"
86451,45,0,2,0,"NonInfo","3"
86451,46,0,2,0,"NonInfo","4"
86451,47,0,2,0,"NonInfo","4"
86451,48,0,2,0,"NonInfo","4"
86451,49,1,1,0,"NonInfo","4"
86451,50,1,2,88,"NonInfo","4"
86451,51,1,1,0,"NonInfo","4"
86451,52,1,1,0,"NonInfo","4"
86451,53,1,1,0,"NonInfo","4"
86451,54,0,2,0,"NonInfo","4"
86451,55,1,2,88,"NonInfo","4"
86451,56,1,1,0,"NonInfo","4"
86451,57,0,2,0,"NonInfo","4"
86451,58,0,2,0,"NonInfo","4"
86451,59,1,1,0,"NonInfo","4"
86451,60,0,2,0,"NonInfo","4"
88422,1,0,1,124,"NonInfo","1"
88422,2,0,1,126,"NonInfo","1"
88422,3,1,1,0,"NonInfo","1"
88422,4,1,1,0,"NonInfo","1"
88422,5,0,1,126,"NonInfo","1"
88422,6,0,1,128,"NonInfo","1"
88422,7,0,1,128,"NonInfo","1"
88422,8,0,2,0,"NonInfo","1"
88422,9,1,1,0,"NonInfo","1"
88422,10,0,1,129,"NonInfo","1"
88422,11,0,2,0,"NonInfo","1"
88422,12,0,2,0,"NonInfo","1"
88422,13,0,2,0,"NonInfo","1"
88422,14,0,1,130,"NonInfo","1"
88422,15,0,2,0,"NonInfo","1"
88422,16,0,1,114,"NonInfo","2"
88422,17,0,2,0,"NonInfo","2"
88422,18,0,2,0,"NonInfo","2"
88422,19,0,1,117,"NonInfo","2"
88422,20,0,1,118,"NonInfo","2"
88422,21,0,2,0,"NonInfo","2"
88422,22,0,1,126,"NonInfo","2"
88422,23,0,1,127,"NonInfo","2"
88422,24,0,2,0,"NonInfo","2"
88422,25,0,2,0,"NonInfo","2"
88422,26,0,1,122,"NonInfo","2"
88422,27,0,1,129,"NonInfo","2"
88422,28,0,1,113,"NonInfo","2"
88422,29,0,1,129,"NonInfo","2"
88422,30,0,2,0,"NonInfo","2"
88422,31,0,1,124,"NonInfo","3"
88422,32,0,2,0,"NonInfo","3"
88422,33,0,1,114,"NonInfo","3"
88422,34,0,1,116,"NonInfo","3"
88422,35,0,1,111,"NonInfo","3"
88422,36,0,1,125,"NonInfo","3"
88422,37,0,2,0,"NonInfo","3"
88422,38,0,1,112,"NonInfo","3"
88422,39,0,2,0,"NonInfo","3"
88422,40,0,2,0,"NonInfo","3"
88422,41,0,1,113,"NonInfo","3"
88422,42,0,1,126,"NonInfo","3"
88422,43,0,2,0,"NonInfo","3"
88422,44,0,2,0,"NonInfo","3"
88422,45,0,1,118,"NonInfo","3"
88422,46,0,1,122,"NonInfo","4"
88422,47,0,1,112,"NonInfo","4"
88422,48,0,2,0,"NonInfo","4"
88422,49,0,2,0,"NonInfo","4"
88422,50,0,1,130,"NonInfo","4"
88422,51,0,2,0,"NonInfo","4"
88422,52,0,1,110,"NonInfo","4"
88422,53,0,1,130,"NonInfo","4"
88422,54,0,1,123,"NonInfo","4"
88422,55,0,1,129,"NonInfo","4"
88422,56,0,1,117,"NonInfo","4"
88422,57,0,2,0,"NonInfo","4"
88422,58,0,2,0,"NonInfo","4"
88422,59,0,1,111,"NonInfo","4"
88422,60,0,2,0,"NonInfo","4"
88645,1,1,2,72,"Informative","1"
88645,2,0,1,114,"Informative","1"
88645,3,1,1,0,"Informative","1"
88645,4,1,2,78,"Informative","1"
88645,5,1,1,0,"Informative","1"
88645,6,1,1,0,"Informative","1"
88645,7,1,2,79,"Informative","1"
88645,8,0,2,0,"Informative","1"
88645,9,0,2,0,"Informative","1"
88645,10,1,2,72,"Informative","1"
88645,11,1,1,0,"Informative","1"
88645,12,1,2,89,"Informative","1"
88645,13,1,2,77,"Informative","1"
88645,14,0,1,112,"Informative","1"
88645,15,0,1,129,"Informative","1"
88645,16,1,2,73,"Informative","2"
88645,17,0,2,0,"Informative","2"
88645,18,1,2,79,"Informative","2"
88645,19,1,2,78,"Informative","2"
88645,20,0,2,0,"Informative","2"
88645,21,0,2,0,"Informative","2"
88645,22,1,2,79,"Informative","2"
88645,23,0,1,120,"Informative","2"
88645,24,1,2,85,"Informative","2"
88645,25,0,1,128,"Informative","2"
88645,26,0,2,0,"Informative","2"
88645,27,0,2,0,"Informative","2"
88645,28,0,1,122,"Informative","2"
88645,29,1,1,0,"Informative","2"
88645,30,1,2,76,"Informative","2"
88645,31,1,2,79,"Informative","3"
88645,32,1,1,0,"Informative","3"
88645,33,1,1,0,"Informative","3"
88645,34,1,1,0,"Informative","3"
88645,35,1,2,81,"Informative","3"
88645,36,1,1,0,"Informative","3"
88645,37,1,1,0,"Informative","3"
88645,38,1,2,72,"Informative","3"
88645,39,1,2,74,"Informative","3"
88645,40,0,2,0,"Informative","3"
88645,41,0,2,0,"Informative","3"
88645,42,1,1,0,"Informative","3"
88645,43,1,1,0,"Informative","3"
88645,44,1,1,0,"Informative","3"
88645,45,0,1,118,"Informative","3"
88645,46,1,2,76,"Informative","4"
88645,47,0,2,0,"Informative","4"
88645,48,0,2,0,"Informative","4"
88645,49,1,2,76,"Informative","4"
88645,50,1,2,90,"Informative","4"
88645,51,0,1,126,"Informative","4"
88645,52,0,1,110,"Informative","4"
88645,53,0,2,0,"Informative","4"
88645,54,0,1,110,"Informative","4"
88645,55,1,2,82,"Informative","4"
88645,56,1,1,0,"Informative","4"
88645,57,0,2,0,"Informative","4"
88645,58,1,2,70,"Informative","4"
88645,59,1,1,0,"Informative","4"
88645,60,0,2,0,"Informative","4"
89469,1,1,1,0,"Informative","1"
89469,2,0,1,114,"Informative","1"
89469,3,1,2,70,"Informative","1"
89469,4,1,2,75,"Informative","1"
89469,5,0,1,122,"Informative","1"
89469,6,0,1,111,"Informative","1"
89469,7,0,1,130,"Informative","1"
89469,8,1,2,78,"Informative","1"
89469,9,1,2,74,"Informative","1"
89469,10,0,1,128,"Informative","1"
89469,11,0,2,0,"Informative","1"
89469,12,0,1,126,"Informative","1"
89469,13,0,2,0,"Informative","1"
89469,14,1,2,72,"Informative","1"
89469,15,1,2,76,"Informative","1"
89469,16,0,1,122,"Informative","2"
89469,17,0,2,0,"Informative","2"
89469,18,1,2,82,"Informative","2"
89469,19,1,2,75,"Informative","2"
89469,20,0,1,123,"Informative","2"
89469,21,0,1,116,"Informative","2"
89469,22,0,2,0,"Informative","2"
89469,23,0,2,0,"Informative","2"
89469,24,0,1,114,"Informative","2"
89469,25,0,1,124,"Informative","2"
89469,26,0,2,0,"Informative","2"
89469,27,1,1,0,"Informative","2"
89469,28,0,1,112,"Informative","2"
89469,29,0,2,0,"Informative","2"
89469,30,0,1,123,"Informative","2"
89469,31,0,2,0,"Informative","3"
